repository_language,created_at,created_at_formatted,active_repos,pushes,size
Tcl,1336348800000000,May 07,9,23,114589
Tcl,1336435200000000,May 08,8,17,461460
Tcl,1336521600000000,May 09,11,36,133246
Tcl,1336608000000000,May 10,12,44,99961
Tcl,1336694400000000,May 11,9,32,61850
Tcl,1336780800000000,May 12,3,7,5564
Tcl,1336867200000000,May 13,5,12,29976
Tcl,1336953600000000,May 14,8,21,19568
Tcl,1337040000000000,May 15,9,21,179224
Tcl,1337126400000000,May 16,5,17,90652
Tcl,1337212800000000,May 17,3,3,28932
Tcl,1337299200000000,May 18,4,6,30124
Turing,1331769600000000,Mar 15,1,1,432
Turing,1332288000000000,Mar 21,1,2,534
Turing,1332374400000000,Mar 22,1,1,283
Turing,1332460800000000,Mar 23,1,2,550
Turing,1332547200000000,Mar 24,1,3,865
Turing,1332633600000000,Mar 25,1,2,574
Turing,1332720000000000,Mar 26,2,2,2412
Turing,1332806400000000,Mar 27,1,3,873
Turing,1332979200000000,Mar 29,1,4,1208
Turing,1333065600000000,Mar 30,1,5,1447
Turing,1333152000000000,Mar 31,2,10,13059
Turing,1333238400000000,Apr 01,1,6,57096
Turing,1333324800000000,Apr 02,1,1,2128
Turing,1333411200000000,Apr 03,3,3,2603
Turing,1333497600000000,Apr 04,3,5,4918
Turing,1333584000000000,Apr 05,2,2,2531
Turing,1333670400000000,Apr 06,1,2,598
Turing,1333756800000000,Apr 07,1,2,646
Turing,1333843200000000,Apr 08,2,3,16522
Turing,1333929600000000,Apr 09,1,2,614
Turing,1334102400000000,Apr 11,1,1,315
Turing,1334188800000000,Apr 12,1,1,335
Turing,1334275200000000,Apr 13,1,1,315
Turing,1334361600000000,Apr 14,1,3,949
Turing,1334707200000000,Apr 18,1,1,519
Turing,1334880000000000,Apr 20,1,1,2296
Turing,1334966400000000,Apr 21,1,2,686
Turing,1335052800000000,Apr 22,1,2,686
Turing,1335139200000000,Apr 23,1,1,2348
Turing,1335225600000000,Apr 24,1,1,2364
Turing,1335312000000000,Apr 25,2,5,1302
Turing,1335571200000000,Apr 28,1,4,1388
Turing,1335657600000000,Apr 29,1,1,2436
Turing,1335744000000000,Apr 30,1,2,4896
Turing,1335830400000000,May 01,1,3,4680
Turing,1335916800000000,May 02,1,2,3256
Turing,1336003200000000,May 03,1,1,359
Turing,1336089600000000,May 04,1,1,13292
Turing,1336176000000000,May 05,1,1,359
Turing,1336262400000000,May 06,1,1,1188
Turing,1336608000000000,May 10,1,1,4648
Turing,1336953600000000,May 14,1,1,327
Turing,1337040000000000,May 15,1,2,3632
Turing,1337126400000000,May 16,1,1,527
Turing,1337212800000000,May 17,1,2,3712
VHDL,1331424000000000,Mar 11,7,18,36012
VHDL,1331510400000000,Mar 12,10,19,728256
VHDL,1331596800000000,Mar 13,9,14,91640
VHDL,1331683200000000,Mar 14,14,29,62224
VHDL,1331769600000000,Mar 15,11,26,27196
VHDL,1331856000000000,Mar 16,10,18,731564
VHDL,1331942400000000,Mar 17,5,14,722028
VHDL,1332028800000000,Mar 18,8,17,49296
VHDL,1332115200000000,Mar 19,12,18,64780
VHDL,1332201600000000,Mar 20,14,25,873168
VHDL,1332288000000000,Mar 21,11,44,869260
VHDL,1332374400000000,Mar 22,10,19,137264
VHDL,1332460800000000,Mar 23,13,38,120848
VHDL,1332547200000000,Mar 24,13,47,93932
VHDL,1332633600000000,Mar 25,16,49,126524
VHDL,1332720000000000,Mar 26,11,41,198044
VHDL,1332806400000000,Mar 27,13,44,1559272
VHDL,1332892800000000,Mar 28,12,40,105320
VHDL,1332979200000000,Mar 29,14,47,888508
VHDL,1333065600000000,Mar 30,16,53,114900
VHDL,1333152000000000,Mar 31,10,42,45032
VHDL,1333238400000000,Apr 01,8,65,762384
VHDL,1333324800000000,Apr 02,7,20,1462172
VHDL,1333411200000000,Apr 03,8,20,121084
VHDL,1333497600000000,Apr 04,9,23,118892
VHDL,1333584000000000,Apr 05,6,16,137536
VHDL,1333670400000000,Apr 06,7,47,98048
VHDL,1333756800000000,Apr 07,7,27,30152
VHDL,1333843200000000,Apr 08,5,30,199272
VHDL,1333929600000000,Apr 09,9,24,94128
VHDL,1334016000000000,Apr 10,9,30,143652
VHDL,1334102400000000,Apr 11,15,26,105808
VHDL,1334188800000000,Apr 12,13,21,66152
VHDL,1334275200000000,Apr 13,12,29,925424
VHDL,1334361600000000,Apr 14,8,18,30408
VHDL,1334448000000000,Apr 15,7,18,37372
VHDL,1334534400000000,Apr 16,12,31,144960
VHDL,1334620800000000,Apr 17,13,38,205112
VHDL,1334707200000000,Apr 18,12,26,129348
VHDL,1334793600000000,Apr 19,10,16,36396
VHDL,1334880000000000,Apr 20,12,25,74232
VHDL,1334966400000000,Apr 21,6,16,28128
VHDL,1335052800000000,Apr 22,10,22,811496
VHDL,1335139200000000,Apr 23,10,26,75992
VHDL,1335225600000000,Apr 24,10,30,147952
VHDL,1335312000000000,Apr 25,8,29,110224
VHDL,1335398400000000,Apr 26,15,47,927264
VHDL,1335484800000000,Apr 27,8,19,808964
VHDL,1335571200000000,Apr 28,5,19,21308
VHDL,1335657600000000,Apr 29,6,16,21560
VHDL,1335744000000000,Apr 30,4,12,16788
VHDL,1335830400000000,May 01,7,11,728100
VHDL,1335916800000000,May 02,16,32,1548164
VHDL,1336003200000000,May 03,11,36,71620
VHDL,1336089600000000,May 04,5,15,9148
VHDL,1336176000000000,May 05,6,16,41161
VHDL,1336262400000000,May 06,6,35,122448
VHDL,1336348800000000,May 07,14,30,141476
VHDL,1336435200000000,May 08,9,35,102088
VHDL,1336521600000000,May 09,9,51,467809
VHDL,1336608000000000,May 10,8,57,233521
VHDL,1336694400000000,May 11,11,48,481584
VHDL,1336780800000000,May 12,4,21,12160
VHDL,1336867200000000,May 13,8,30,89284
VHDL,1336953600000000,May 14,5,25,30588
VHDL,1337040000000000,May 15,6,8,107796
VHDL,1337126400000000,May 16,9,18,92956
VHDL,1337212800000000,May 17,3,6,103764
VHDL,1337299200000000,May 18,1,1,2496
Vala,1331424000000000,Mar 11,4,7,22112
Vala,1331510400000000,Mar 12,8,14,22725
Vala,1331596800000000,Mar 13,6,10,34301
Vala,1331683200000000,Mar 14,5,11,29052
Vala,1331769600000000,Mar 15,5,10,14164
Vala,1331856000000000,Mar 16,5,15,40508
Vala,1331942400000000,Mar 17,10,17,71164
Vala,1332028800000000,Mar 18,7,15,31062
Vala,1332115200000000,Mar 19,5,16,13808
Vala,1332201600000000,Mar 20,4,5,15656
Vala,1332288000000000,Mar 21,6,17,37044
Vala,1332374400000000,Mar 22,6,12,45829
Vala,1332460800000000,Mar 23,9,26,59431
Vala,1332547200000000,Mar 24,4,11,20152
Vala,1332633600000000,Mar 25,1,3,1624
Vala,1332720000000000,Mar 26,11,25,60576
Vala,1332806400000000,Mar 27,7,14,12396
Vala,1332892800000000,Mar 28,10,13,26464
Vala,1332979200000000,Mar 29,8,22,82091
Vala,1333065600000000,Mar 30,7,14,80540
Vala,1333152000000000,Mar 31,5,9,14224
Vala,1333238400000000,Apr 01,6,8,8292
Vala,1333324800000000,Apr 02,6,7,15856
Vala,1333411200000000,Apr 03,6,13,26060
Vala,1333497600000000,Apr 04,3,5,11605
Vala,1333584000000000,Apr 05,5,27,40072
Vala,1333670400000000,Apr 06,8,12,2792
Vala,1333756800000000,Apr 07,5,8,1540
Vala,1333843200000000,Apr 08,3,8,4568
Vala,1333929600000000,Apr 09,4,12,36272
Vala,1334016000000000,Apr 10,4,10,11025
Vala,1334102400000000,Apr 11,4,17,108350
Vala,1334188800000000,Apr 12,5,13,10932
Vala,1334275200000000,Apr 13,3,6,24716
Vala,1334361600000000,Apr 14,4,8,1768
Vala,1334448000000000,Apr 15,3,8,62560
Vala,1334534400000000,Apr 16,5,10,12136
Vala,1334620800000000,Apr 17,5,11,16052
Vala,1334707200000000,Apr 18,4,15,18736
Vala,1334793600000000,Apr 19,4,15,19592
Vala,1334880000000000,Apr 20,2,3,11084
Vala,1334966400000000,Apr 21,6,13,13332
Vala,1335052800000000,Apr 22,6,12,12588
Vala,1335139200000000,Apr 23,7,10,16379
Vala,1335225600000000,Apr 24,3,5,1236
Vala,1335312000000000,Apr 25,4,12,11492
Vala,1335398400000000,Apr 26,1,3,2032
Vala,1335484800000000,Apr 27,2,2,1072
Vala,1335571200000000,Apr 28,2,9,10228
Vala,1335657600000000,Apr 29,3,7,14440
Vala,1335744000000000,Apr 30,6,24,15740
Vala,1335830400000000,May 01,8,14,9357
Vala,1335916800000000,May 02,6,20,8568
Vala,1336003200000000,May 03,4,8,3520
Vala,1336089600000000,May 04,5,10,39283
Vala,1336176000000000,May 05,4,6,2936
Vala,1336262400000000,May 06,2,6,2736
Vala,1336348800000000,May 07,3,8,7025
Vala,1336435200000000,May 08,4,9,14188
Vala,1336521600000000,May 09,3,7,3461
Vala,1336608000000000,May 10,5,17,15448
Vala,1336694400000000,May 11,4,10,4417
Vala,1336780800000000,May 12,3,11,9766
Vala,1336867200000000,May 13,4,4,11600
Vala,1336953600000000,May 14,3,5,29904
Vala,1337040000000000,May 15,5,6,15970
Vala,1337126400000000,May 16,5,6,6900
Vala,1337212800000000,May 17,8,19,9832
Vala,1337299200000000,May 18,1,1,1244
Verilog,1331424000000000,Mar 11,6,7,217188
Verilog,1331510400000000,Mar 12,11,19,403806
Verilog,1331596800000000,Mar 13,14,31,408588
Verilog,1331683200000000,Mar 14,14,26,173906
Verilog,1331769600000000,Mar 15,12,30,1078856
Verilog,1331856000000000,Mar 16,6,18,371376
Verilog,1331942400000000,Mar 17,11,16,219578
Verilog,1332028800000000,Mar 18,13,35,129056
Verilog,1332115200000000,Mar 19,11,31,91612
Verilog,1332201600000000,Mar 20,12,48,576648
Verilog,1332288000000000,Mar 21,13,49,300876
Verilog,1332374400000000,Mar 22,14,76,418204
Verilog,1332460800000000,Mar 23,9,18,73814
Verilog,1332547200000000,Mar 24,6,13,5924
Verilog,1332633600000000,Mar 25,12,36,295104
Verilog,1332720000000000,Mar 26,9,19,67844
Verilog,1332806400000000,Mar 27,5,11,77530
Verilog,1332892800000000,Mar 28,10,22,30420
Verilog,1332979200000000,Mar 29,15,28,572134
Verilog,1333065600000000,Mar 30,17,43,139308
Verilog,1333152000000000,Mar 31,10,18,318950
Verilog,1333238400000000,Apr 01,7,13,9786
Verilog,1333324800000000,Apr 02,9,36,664760
Verilog,1333411200000000,Apr 03,16,66,729474
Verilog,1333497600000000,Apr 04,8,27,926304
Verilog,1333584000000000,Apr 05,12,43,591484
Verilog,1333670400000000,Apr 06,9,19,555868
Verilog,1333756800000000,Apr 07,9,14,557120
Verilog,1333843200000000,Apr 08,5,9,5832
Verilog,1333929600000000,Apr 09,9,71,1083660
Verilog,1334016000000000,Apr 10,11,48,615794
Verilog,1334102400000000,Apr 11,13,34,638904
Verilog,1334188800000000,Apr 12,11,21,425488
Verilog,1334275200000000,Apr 13,9,14,151404
Verilog,1334361600000000,Apr 14,8,19,576928
Verilog,1334448000000000,Apr 15,10,26,585504
Verilog,1334534400000000,Apr 16,11,20,265014
Verilog,1334620800000000,Apr 17,11,45,301268
Verilog,1334707200000000,Apr 18,13,27,398394
Verilog,1334793600000000,Apr 19,15,31,315096
Verilog,1334880000000000,Apr 20,10,15,382266
Verilog,1334966400000000,Apr 21,9,21,40220
Verilog,1335052800000000,Apr 22,8,19,222328
Verilog,1335139200000000,Apr 23,14,51,937110
Verilog,1335225600000000,Apr 24,11,27,282426
Verilog,1335312000000000,Apr 25,10,27,8748
Verilog,1335398400000000,Apr 26,9,27,314428
Verilog,1335484800000000,Apr 27,7,14,823800
Verilog,1335571200000000,Apr 28,7,19,13698
Verilog,1335657600000000,Apr 29,7,16,15896
Verilog,1335744000000000,Apr 30,7,23,49272
Verilog,1335830400000000,May 01,10,16,9312
Verilog,1335916800000000,May 02,8,17,499992
Verilog,1336003200000000,May 03,11,19,488354
Verilog,1336089600000000,May 04,10,30,341424
Verilog,1336176000000000,May 05,3,9,7312
Verilog,1336262400000000,May 06,5,9,263920
Verilog,1336348800000000,May 07,12,30,324314
Verilog,1336435200000000,May 08,16,42,267738
Verilog,1336521600000000,May 09,9,18,438220
Verilog,1336608000000000,May 10,10,29,345236
Verilog,1336694400000000,May 11,6,17,76720
Verilog,1336780800000000,May 12,2,2,696
Verilog,1336867200000000,May 13,2,4,4568
Verilog,1336953600000000,May 14,9,12,321904
Verilog,1337040000000000,May 15,7,11,231536
Verilog,1337126400000000,May 16,11,24,284098
Verilog,1337212800000000,May 17,7,9,24220
Verilog,1337299200000000,May 18,1,2,792
VimL,1331424000000000,Mar 11,101,461,1220964
VimL,1331510400000000,Mar 12,155,810,1171735
VimL,1331596800000000,Mar 13,187,910,1972300
VimL,1331683200000000,Mar 14,157,754,1708384
VimL,1331769600000000,Mar 15,176,880,1664188
VimL,1331856000000000,Mar 16,177,775,1158921
VimL,1331942400000000,Mar 17,108,600,1039681
VimL,1332028800000000,Mar 18,134,701,1771758
VimL,1332115200000000,Mar 19,186,877,2035416
VimL,1332201600000000,Mar 20,180,927,2316706
VimL,1332288000000000,Mar 21,174,1208,5401125
VimL,1332374400000000,Mar 22,161,885,2659611
VimL,1332460800000000,Mar 23,168,793,2116712
VimL,1332547200000000,Mar 24,143,680,2536963
VimL,1332633600000000,Mar 25,147,609,2102852
VimL,1332720000000000,Mar 26,175,885,2642825
VimL,1332806400000000,Mar 27,178,906,1544158
VimL,1332892800000000,Mar 28,176,851,2106074
VimL,1332979200000000,Mar 29,174,819,1805400
VimL,1333065600000000,Mar 30,153,832,1539263
VimL,1333152000000000,Mar 31,147,777,1126871
VimL,1333238400000000,Apr 01,148,675,1608378
VimL,1333324800000000,Apr 02,144,804,2070856
VimL,1333411200000000,Apr 03,157,830,1002864
VimL,1333497600000000,Apr 04,158,918,1320918
VimL,1333584000000000,Apr 05,172,814,1113508
VimL,1333670400000000,Apr 06,172,895,1665053
VimL,1333756800000000,Apr 07,117,574,1117829
VimL,1333843200000000,Apr 08,145,601,699374
VimL,1333929600000000,Apr 09,174,844,1220383
VimL,1334016000000000,Apr 10,181,981,1084064
VimL,1334102400000000,Apr 11,176,941,1231724
VimL,1334188800000000,Apr 12,172,903,1221254
VimL,1334275200000000,Apr 13,158,870,1218964
VimL,1334361600000000,Apr 14,124,605,1046408
VimL,1334448000000000,Apr 15,156,688,1510063
VimL,1334534400000000,Apr 16,158,852,1022191
VimL,1334620800000000,Apr 17,178,921,1084276
VimL,1334707200000000,Apr 18,170,860,1666612
VimL,1334793600000000,Apr 19,217,955,1651785
VimL,1334880000000000,Apr 20,172,821,1076684
VimL,1334966400000000,Apr 21,118,645,771195
VimL,1335052800000000,Apr 22,152,712,924518
VimL,1335139200000000,Apr 23,174,903,1507107
VimL,1335225600000000,Apr 24,164,935,2975008
VimL,1335312000000000,Apr 25,151,805,1376982
VimL,1335398400000000,Apr 26,169,868,1529796
VimL,1335484800000000,Apr 27,168,852,1223559
VimL,1335571200000000,Apr 28,140,663,1123367
VimL,1335657600000000,Apr 29,146,642,644765
VimL,1335744000000000,Apr 30,155,847,1387218
VimL,1335830400000000,May 01,156,890,1913659
VimL,1335916800000000,May 02,196,861,4553103
VimL,1336003200000000,May 03,170,888,1102090
VimL,1336089600000000,May 04,164,892,1340735
VimL,1336176000000000,May 05,127,620,720891
VimL,1336262400000000,May 06,136,671,958642
VimL,1336348800000000,May 07,176,896,1958840
VimL,1336435200000000,May 08,162,792,970726
VimL,1336521600000000,May 09,169,918,2205843
VimL,1336608000000000,May 10,175,924,1414793
VimL,1336694400000000,May 11,172,777,914543
VimL,1336780800000000,May 12,128,519,818841
VimL,1336867200000000,May 13,158,628,741246
VimL,1336953600000000,May 14,175,867,1569755
VimL,1337040000000000,May 15,160,760,1241490
VimL,1337126400000000,May 16,181,824,1468852
VimL,1337212800000000,May 17,166,752,1090302
VimL,1337299200000000,May 18,39,102,210419
Visual Basic,1331424000000000,Mar 11,8,16,64572
Visual Basic,1331510400000000,Mar 12,9,22,36033
Visual Basic,1331596800000000,Mar 13,14,40,40533
Visual Basic,1331683200000000,Mar 14,11,16,17182
Visual Basic,1331769600000000,Mar 15,7,11,158726
Visual Basic,1331856000000000,Mar 16,6,11,2912
Visual Basic,1331942400000000,Mar 17,8,42,44218
Visual Basic,1332028800000000,Mar 18,4,15,276268
Visual Basic,1332115200000000,Mar 19,10,16,10540
Visual Basic,1332201600000000,Mar 20,11,19,71297
Visual Basic,1332288000000000,Mar 21,17,37,250465
Visual Basic,1332374400000000,Mar 22,7,17,8203
Visual Basic,1332460800000000,Mar 23,7,8,4984
Visual Basic,1332547200000000,Mar 24,6,12,34676
Visual Basic,1332633600000000,Mar 25,9,15,31004
Visual Basic,1332720000000000,Mar 26,12,17,16796
Visual Basic,1332806400000000,Mar 27,5,7,847808
Visual Basic,1332892800000000,Mar 28,9,13,31321
Visual Basic,1332979200000000,Mar 29,9,19,40289
Visual Basic,1333065600000000,Mar 30,12,21,62925
Visual Basic,1333152000000000,Mar 31,11,26,35472
Visual Basic,1333238400000000,Apr 01,8,26,12852
Visual Basic,1333324800000000,Apr 02,9,18,170088
Visual Basic,1333411200000000,Apr 03,14,35,288937
Visual Basic,1333497600000000,Apr 04,16,26,553776
Visual Basic,1333584000000000,Apr 05,9,19,236588
Visual Basic,1333670400000000,Apr 06,12,36,2112708
Visual Basic,1333756800000000,Apr 07,13,29,587456
Visual Basic,1333843200000000,Apr 08,7,13,97948
Visual Basic,1333929600000000,Apr 09,8,12,314232
Visual Basic,1334016000000000,Apr 10,14,28,35549
Visual Basic,1334102400000000,Apr 11,13,24,320051
Visual Basic,1334188800000000,Apr 12,10,17,289860
Visual Basic,1334275200000000,Apr 13,8,14,276956
Visual Basic,1334361600000000,Apr 14,8,15,28015
Visual Basic,1334448000000000,Apr 15,10,26,363112
Visual Basic,1334534400000000,Apr 16,8,20,176744
Visual Basic,1334620800000000,Apr 17,10,23,271988
Visual Basic,1334707200000000,Apr 18,16,36,23076
Visual Basic,1334793600000000,Apr 19,20,45,89980
Visual Basic,1334880000000000,Apr 20,21,53,60516
Visual Basic,1334966400000000,Apr 21,9,28,33580
Visual Basic,1335052800000000,Apr 22,8,18,62165
Visual Basic,1335139200000000,Apr 23,10,20,48608
Visual Basic,1335225600000000,Apr 24,11,23,112363
Visual Basic,1335312000000000,Apr 25,16,31,68575
Visual Basic,1335398400000000,Apr 26,19,47,72848
Visual Basic,1335484800000000,Apr 27,15,28,186043
Visual Basic,1335571200000000,Apr 28,17,25,91388
Visual Basic,1335657600000000,Apr 29,13,20,32500
Visual Basic,1335744000000000,Apr 30,15,28,22365
Visual Basic,1335830400000000,May 01,13,21,60712
Visual Basic,1335916800000000,May 02,14,29,178045
Visual Basic,1336003200000000,May 03,15,28,55328
Visual Basic,1336089600000000,May 04,15,35,47406
Visual Basic,1336176000000000,May 05,19,38,57036
Visual Basic,1336262400000000,May 06,10,16,7284
Visual Basic,1336348800000000,May 07,8,15,33632
Visual Basic,1336435200000000,May 08,18,24,57508
Visual Basic,1336521600000000,May 09,9,18,51905
Visual Basic,1336608000000000,May 10,15,24,61980
Visual Basic,1336694400000000,May 11,15,20,69381
Visual Basic,1336780800000000,May 12,11,16,58051
Visual Basic,1336867200000000,May 13,10,19,98397
Visual Basic,1336953600000000,May 14,9,15,63229
Visual Basic,1337040000000000,May 15,12,18,461557
Visual Basic,1337126400000000,May 16,14,32,189971
Visual Basic,1337212800000000,May 17,13,32,134848
Visual Basic,1337299200000000,May 18,2,6,48088
XQuery,1331510400000000,Mar 12,3,3,3764
XQuery,1331596800000000,Mar 13,2,3,424
XQuery,1331683200000000,Mar 14,4,4,5316
XQuery,1331769600000000,Mar 15,1,1,116
XQuery,1331856000000000,Mar 16,1,1,132
XQuery,1331942400000000,Mar 17,2,2,4700
XQuery,1332028800000000,Mar 18,1,3,408
XQuery,1332115200000000,Mar 19,2,2,3896
XQuery,1332201600000000,Mar 20,3,4,1056
XQuery,1332288000000000,Mar 21,4,12,10992
XQuery,1332460800000000,Mar 23,1,2,1488
XQuery,1332547200000000,Mar 24,3,4,2612
XQuery,1332633600000000,Mar 25,3,11,1848
XQuery,1332720000000000,Mar 26,5,11,5140
XQuery,1332806400000000,Mar 27,2,9,7472
XQuery,1332892800000000,Mar 28,2,3,2124
XQuery,1332979200000000,Mar 29,1,4,4148
XQuery,1333065600000000,Mar 30,3,5,1624
XQuery,1333238400000000,Apr 01,2,4,11600
XQuery,1333324800000000,Apr 02,5,12,7136
XQuery,1333411200000000,Apr 03,3,9,20056
XQuery,1333497600000000,Apr 04,2,13,14836
XQuery,1333584000000000,Apr 05,3,3,1392
XQuery,1333670400000000,Apr 06,1,2,284
XQuery,1333929600000000,Apr 09,1,3,576
XQuery,1334016000000000,Apr 10,2,3,564
XQuery,1334102400000000,Apr 11,1,1,136
XQuery,1334188800000000,Apr 12,1,1,3880
XQuery,1334275200000000,Apr 13,4,7,6460
XQuery,1334361600000000,Apr 14,1,10,1340
XQuery,1334448000000000,Apr 15,2,2,9084
XQuery,1334534400000000,Apr 16,1,1,3920
XQuery,1334620800000000,Apr 17,3,3,1596
XQuery,1334707200000000,Apr 18,3,3,2036
XQuery,1334793600000000,Apr 19,1,3,444
XQuery,1334966400000000,Apr 21,2,2,3304
XQuery,1335052800000000,Apr 22,2,4,4444
XQuery,1335139200000000,Apr 23,2,4,10944
XQuery,1335225600000000,Apr 24,2,4,6948
XQuery,1335312000000000,Apr 25,1,1,192
XQuery,1335398400000000,Apr 26,4,6,16064
XQuery,1335484800000000,Apr 27,1,1,188
XQuery,1335744000000000,Apr 30,3,11,4232
XQuery,1335830400000000,May 01,1,1,480
XQuery,1335916800000000,May 02,1,3,1800
XQuery,1336003200000000,May 03,1,3,2232
XQuery,1336089600000000,May 04,3,4,1152
XQuery,1336262400000000,May 06,1,1,3244
XQuery,1336348800000000,May 07,2,2,1316
XQuery,1336435200000000,May 08,1,2,256
XQuery,1336521600000000,May 09,3,5,4840
XQuery,1336608000000000,May 10,2,2,4252
XQuery,1336694400000000,May 11,2,3,728
XQuery,1336780800000000,May 12,1,1,608
XQuery,1336953600000000,May 14,1,2,272
XQuery,1337040000000000,May 15,2,3,17988
XQuery,1337126400000000,May 16,3,7,1876
XQuery,1337212800000000,May 17,3,4,572
ooc,1334966400000000,Apr 21,2,24,3956
ooc,1335052800000000,Apr 22,2,5,2452
ooc,1335139200000000,Apr 23,4,45,70020
ooc,1335225600000000,Apr 24,2,10,46851
ooc,1335312000000000,Apr 25,1,1,1674
ooc,1335484800000000,Apr 27,1,3,1672
ooc,1335571200000000,Apr 28,3,5,2048
ooc,1335657600000000,Apr 29,2,3,1260
ooc,1335744000000000,Apr 30,2,2,740
ooc,1335916800000000,May 02,2,3,1260
ooc,1336003200000000,May 03,2,2,224
ooc,1336089600000000,May 04,5,13,2200
ooc,1336176000000000,May 05,5,15,3160
ooc,1336262400000000,May 06,3,11,1960
ooc,1336348800000000,May 07,1,2,432
ooc,1336435200000000,May 08,3,7,1308
ooc,1336521600000000,May 09,1,4,1104
ooc,1336608000000000,May 10,1,2,464
ooc,1336694400000000,May 11,1,1,560
